wikidata_code;birth;death;name;main_occ;citizenship;bplo1;dplo1;bpla1;dpla1
Q3572944;1989;;Youssef_Krou;player;France;-9.583333015441895;;30.41666603088379;
Q3572947;1965;;Youssef_Hocine;fencer;France;2.659166574478149;;48.53972244262695;
Q3572958;1972;;Youssef_Salimi;football;Algeria;4.628611087799072;;43.67694473266602;
Q3572967;1938;;Youssou_Diagne;politician;Senegal;-16.96666717529297;;14.41666698455811;
Q3572984;1986;;Youssouf_Touré;football;France;2.353888988494873;;48.93555450439453;
Q3573010;1961;;Yoël_Zaoui;bank;France;-7.611122131347656;;33.58687973022461;
Q3573029;1884;1927;Yram;physique;France;2.474722146987915;121.466667175293;48.61027908325195;31.16666603088379
Q3573037;1954;;Ysabelle_Lacamp;actor;France;2.267499923706055;;48.88722229003906;
Q3573041;1972;;Ysa_Ferrer;actor;France;-.633055567741394;;35.69694519042969;
Q3573049;1949;;Ysé_Tardan-Masquelier;indologist;France;2.351388931274414;;48.8569450378418;
Q3573050;1762;1831;Ythier_Sylvain_Pryvé;officer;France;2.211944341659546;2.351388931274414;47.71305465698242;48.8569450378418
Q357306;;1147;Robert_de_Craon;militar;France;2;;47;
Q35730923;1830;1898;François_Hippolyte_Caussin;luthier;France;5.779722213745117;5.69611120223999;48.30805587768555;48.35555648803711
Q3573188;1983;;Yuliya_Andreyeva;basket;France;32.625;;46.64250183105469;
Q3573237;1987;;Yunis_Abdelhamid;football;France;3.877230644226074;;43.61091995239258;
Q3573271;1967;2017;Yuri_Koroviansky;player;Ukraine;38.09249877929688;3.234722137451172;48.33361053466797;50.17583465576172
Q3573300;1970;;Yuval_Pick;choreographer;Israel;34.88333511352539;;32.08333206176758;
Q3573308;1357;1393;Yvain_de_Foix_(ou_Jean_de_Béarn);fils;France;;2.351388931274414;;48.8569450378418
Q3573316;1971;;Yvan_Alagbé;artist;France;2.351388931274414;;48.8569450378418;
Q3573318;1950;1999;Yvan_Amar;writer;France;2.351388931274414;5.200277805328369;48.8569450378418;43.91110992431641
Q3573321;1938;;Yvan_Aumont;journalist;France;2.351388931274414;;48.8569450378418;
Q3573322;1913;1996;Yvan_Beausire;militar;France;5.138055324554443;6.878611087799072;48.44250106811523;48.07222366333008
Q3573330;1948;2018;Yvan_Blot;conservative;France;2.41777777671814;2.276488780975342;48.84138870239258;48.86360931396484
Q3573331;1946;;Yvan_Buonomo;player;France;3.696666717529297;;43.40444564819336;
Q3573333;1957;1990;Yvan_Burger;actor;France;7.752222061157227;2.351388931274414;48.57333374023438;48.8569450378418
Q3573338;1962;;Yvan_Cadiou;chef;France;-1.553888916969299;;47.21722412109375;
Q3573341;1936;2016;Yvan_Chiffre;actor;France;2.351388931274414;3.428333282470703;48.8569450378418;43.5352783203125
Q3573346;1909;1986;Yvan_Daniel;writer;France;4.360000133514404;2.326888799667358;43.83694458007813;48.83302307128906
Q3573347;1945;;Yvan_Dautin;actor;France;-2.060277700424194;;46.79277801513672;
Q3573348;1911;2001;Yvan_Craipeau;politician;France;-1.427777767181397;2.388183355331421;46.66972351074219;48.8408088684082
Q3573351;1951;;Yvan_Estienne;explorer;France;6.540833473205566;;44.82389068603516;
Q3573352;1960;;Yvan_Frebert;sport;France;1.152500033378601;;49.02333450317383;
Q3573356;1969;;Yvan_Gauthier;film;France;6.380833148956299;;47.81611251831055;
Q3573357;1958;;Yvan_Gradis;painter;France;2.351388931274414;;48.8569450378418;
Q3573358;1924;2010;Yvan_Homel;politician;France;6.853888988494873;6.775000095367432;48.19527816772461;48.16694259643555
Q3573363;1950;;Yvan_Lagrange;film;France;2.351388931274414;;48.8569450378418;
Q3573366;1948;;Yvan_Le_Quéré;football;France;-3.13611102104187;;48.58750152587891;
Q3573367;1951;;Yvan_Leclerc;literary;France;2.569999933242798;;49.64805603027344;
Q3573369;1915;1991;Yvan_Littolff;;France;6.839166641235352;5.376389026641846;47.96305465698242;43.29666519165039
Q3573370;1962;;Yvan_Lebourgeois;football;France;-.5672222375869751;;49.12250137329102;
Q3573371;1961;;Yvan_Le_Bolloc'h;actor;France;-4.486944675445557;;48.38999938964844;
Q3573372;1944;2018;Yvan_Mainini;arbitre;France;-.7038888931274414;2.89472222328186;49.27861022949219;42.6974983215332
Q3573374;1913;1988;Yvan_Marie;sport;France;-.2238888889551163;-.3705555498600006;49.15139007568359;49.18222045898438
Q3573375;1975;;Yvan_Manhès;player;France;2.439722299575806;;44.92527770996094;
Q3573379;1895;1963;Yvan_Noé;playwright;France;6.183610916137695;7.268333435058594;48.69277954101563;43.70194625854492
Q3573380;1959;;Yvan_Rahbé;biologist;France;35.51305389404297;;33.88694381713867;
Q3573381;1965;;Yvan_Roux;player;France;5.93055534362793;;43.125;
Q3573383;1944;;Yvan_Roy;football;France;-.3705555498600006;;49.18222045898438;
Q3573384;1957;;Yvan_Salomone;watercolourist;France;-2.008888959884644;;48.64722061157227;
Q3573389;1940;;Yvan_Touitou;research;Algeria;5.733333110809326;;34.84999847412109;
Q3573391;1993;;Yvan_Wouandji_Kepmegni;football;France;9.699999809265137;;4.050000190734863;
Q3573394;1989;;Yvan_Watremez;player;France;1.606944441795349;;42.96527862548828;
Q3573397;;;Yveline_Ailhaud;actor;France;10.18000030517578;7.268333435058594;36.80083465576172;43.70194625854492
Q3573400;1979;;Yven_Sadoun;hockey;France;2.411944389343262;;48.82138824462891;
Q3573406;1963;;Yves-Daniel_Crouzet;writer;France;4.389722347259522;;45.43388748168945;
Q3573408;1839;1900;Yves-Gabriel_Miossec;politician;France;-4.165555477142334;-4.090000152587891;48.21888732910156;48.1966667175293
Q3573411;1930;2014;Yves-Guy_Bergès;journalist;France;-6;100.5166702270508;32;13.75
Q3573413;1936;;Yves-Marie_Bercé;historian;France;-.0152777777984738;;44.64583206176758;
Q3573414;1922;2006;Yves-Marie_Bruel;pianist;France;3.077777862548828;4.795833110809326;44.0977783203125;43.96638870239258
Q3573415;1978;;Yves-Marie_Denis;kayak;France;-1.091666698455811;;49.11444473266602;
Q3573416;1927;2007;Yves-Marie_Dubigeon;priest;France;-1.553888916969299;-1.553888916969299;47.21722412109375;47.21722412109375
Q3573417;1934;2007;Yves-Marie_Duval;latinist;France;2.127500057220459;2.240277767181397;50.98638916015625;48.80749893188477
Q3573418;1907;1983;Yves-Marie_Froidevaux;architect;France;2.312777757644653;2.326888799667358;48.85916519165039;48.83302307128906
Q3573419;1881;1955;Yves-Marie_Goblet;economist;France;-.550000011920929;2.351388931274414;47.46666717529297;48.8569450378418
Q3573421;1927;2014;Yves-Marie_Hilaire;historian;France;2.17638897895813;3.057499885559082;43.55472183227539;50.63194274902344
Q3573422;1853;1930;Yves-Marie_Le_Gallou;politician;France;-3.202777862548828;-3.202777862548828;48.71638870239258;48.71638870239258
Q3573423;1947;;Yves-Marie_Pasquet;composer;France;1.904166698455811;;47.9022216796875;
Q3573424;1742;1816;Yves-Marie_Le_Gouaz;engraver;France;-4.486944675445557;2.351388931274414;48.38999938964844;48.8569450378418
Q3573425;1954;2010;Yves-Marie_Labé;journalist;France;-1.553888916969299;2.355555534362793;47.21722412109375;48.83222198486328
Q3573427;1854;1935;Yves-Marie_Thomas;politician;France;-3.046388864517212;-2.76027774810791;48.77777862548828;48.51361083984375
Q3573431;;1143;Yves_(cardinal,_1135);cardinal;France;2;2;47;47
Q3573432;1949;;Yves-Marie_Vérove;basket;France;2.109166622161865;-4.486944675445557;50.99777603149414;48.38999938964844
Q3573437;1949;;Yves_Ackermann;politician;France;6.862777709960938;;47.63750076293945;
Q3573439;1940;;Yves_Agid;physician;France;7.268333435058594;;43.70194625854492;
Q3573440;1890;1969;Yves_Alix_(artiste);painter;France;2.701666593551636;2.351388931274414;48.40888977050781;48.8569450378418
Q3573441;1906;1993;Yves_Allainmat;politician;France;-3.025960922241211;-3.36638879776001;48.76937103271484;47.74583435058594
Q3573442;1944;2018;Yves_Afonso;actor;France;4.228610992431641;2.399049997329712;47.27999877929688;48.86506271362305
Q3573443;1952;;Yves_Albarello;politician;France;2.493055582046509;;48.9363899230957;
Q3573447;1734;1799;Yves-Alexandre_de_Marbeuf;priest;France;-1.680833339691162;10.68638896942139;48.11416625976563;53.86972045898438
Q3573449;1951;;Yves_Amoureux;film;France;5.825833320617676;;46.10749816894531;
Q3573450;1962;;Yves_Amu_Klein;sculptor;France;7.268333435058594;;43.70194625854492;
Q3573452;1928;2009;Yves_Arcanel;actor;France;2.439166784286499;2.326888799667358;48.8477783203125;48.83302307128906
Q3573455;1954;1989;Yves_Arman;photographer;France;7.268333435058594;-.8833333253860474;43.70194625854492;41.65000152587891
Q3573459;1942;;Yves_Aubin_de_La_Messuzière;diplomat;France;-6.836111068725586;;34.02527618408203;
Q3573460;1700;1779;Yves_Bachelot;religieux;France;-.7699999809265137;;48.07277679443359;
Q3573462;1955;;Yves_Aupetitallot;curator;France;2.947499990463257;;46.95111083984375;
Q3573465;1964;;Yves_Baratet;basket;France;.1652777791023254;;44.5;
Q3573466;1893;1944;Yves_Barbier;résistant;France;6.021389007568359;;47.24222183227539;
Q3573468;1971;;Yves_Bardreau;karate;France;1.102499961853027;;49.44305419921875;
Q3573469;1922;2009;Yves_Battistini;philologist;France;5.338497161865234;9.033333778381348;50.93048095703125;41.84999847412109
Q3573472;1939;;Yves_Beaujard;illustrator;France;1.37583339214325;;47.26861190795898;
Q3573474;1931;2015;Yves_Barsacq;actor;France;2.351388931274414;8.213016510009766;48.8569450378418;44.04911422729492
Q3573476;1937;2004;Yves_Belluardo;actor;France;2.203611135482788;.1969444453716278;48.89055633544922;48.00416564941406
Q3573480;1937;;Yves_Berthelot;economist;France;2.351388931274414;;48.8569450378418;
Q3573481;1944;2013;Yves_Bertrand;police;France;6.925277709960938;2.311111211776733;43.65805435180664;48.87416839599609
Q3573482;1924;2006;Yves_Bergougnan;player;France;1.443888902664185;1.443888902664185;43.60444259643555;43.60444259643555
Q3573485;1955;;Yves_Bigot;journalist;France;1.261666655540466;;45.83444595336914;
Q3573490;1962;;Yves_Bertucci;football;France;7.021389007568359;;43.5525016784668;
Q3573491;1910;1945;Yves_Bodiguel;ouvrier;France;-1.553888916969299;;47.21722412109375;
Q3573493;1921;1944;Yves_Bodénez;militant;France;-4.486944675445557;10.74880027770996;48.38999938964844;51.5348014831543
Q3573495;1926;2018;Yves_Boiret;architect;France;2.285555601119995;2.355555534362793;48.78916549682617;48.83222198486328
Q3573496;1934;;Yves_Boisseau;politician;France;1.558611154556274;;46.73305511474609;
Q3573502;1935;;Yves_Bonnet;politician;France;1.488333344459534;;48.4466667175293;
Q3573504;1925;2008;Yves_Bottineau;art_historian;France;-1.553888916969299;2.276488780975342;47.21722412109375;48.86360931396484
Q3573506;1970;;Yves_Bouger;football;France;-3.278888940811157;;47.80416488647461;
Q3573507;1945;;Yves_Boulay;artist;France;.1969444453716278;;48.00416564941406;
Q3573508;1882;1960;Yves_Bouguen;politician;France;;-3.033611059188843;;48.80055618286133
Q3573512;1936;;Yves_Boutet;football;France;-1.680833339691162;-3.36638879776001;48.11416625976563;47.74583435058594
Q3573514;1914;1993;Yves_Brainville;actor;France;2.276488780975342;2.388183355331421;48.86360931396484;48.8408088684082
Q3573517;1943;;Yves_Bressy;player;France;4.997222423553467;;44.03555679321289;
Q3573518;1969;;Yves_Bruley;historian;France;2.351388931274414;;48.8569450378418;
Q3573520;1950;;Yves_Brunet;player;France;2.851666688919067;;42.75416564941406;
Q3573522;1943;;Yves_Brunier;puppeteer;France;4.841388702392578;;45.75888824462891;
Q3573523;1948;2003;Yves_Brouzet;athletic;France;3.216111183166504;5.726388931274414;43.34333419799805;45.18694305419922
Q3573524;1962;1991;Yves_Brunier_(landscape_architect);architect;France;6.590000152587891;6.590000152587891;46.40055465698242;46.40055465698242
Q3573526;1896;1976;Yves_Bréart_de_Boisanger;gouverneur;France;-.4622222185134888;2.276488780975342;46.32500076293945;48.86360931396484
Q3573527;1955;;Yves_Brécheteau;football;France;-.8725000023841858;;47.6863899230957;
Q3573528;1938;;Yves_Buin;writer;France;2.308333396911621;;48.9547233581543;
Q3573529;1955;;Yves_Bulteau;writer;France;-.8063889145851135;;46.46694564819336;
Q3573532;1961;;Yves_Bréchet;physicist;France;3.066944360733032;;45.77361297607422;
Q3573533;1951;;Yves_Bur;politician;France;7.752222061157227;;48.57333374023438;
Q3573536;1959;;Yves_Calvi;journalist;France;2.24138879776001;;48.83527755737305;
Q3573537;1964;;Yves_Camdeborde;chef;France;-.3700000047683716;;43.30083465576172;
Q3573538;1930;;Yves_Camus;athletic;France;-1.553888916969299;;47.21722412109375;
Q3573539;1935;;Yves_Cannac;fonctionnaire;France;1.488333344459534;;48.4466667175293;
Q3573540;1948;2014;Yves_Carcelle;business;France;2.351388931274414;2.351388931274414;48.8569450378418;48.8569450378418
Q3573542;1922;1968;Yves_Castet;résistant;France;4.360000133514404;4.841388702392578;43.83694458007813;45.75888824462891
Q3573543;1967;;Yves_Carbonne;bassiste;France;.5886111259460449;;43.64527893066406;
Q3573546;1909;1999;Yves_Cazaux;writer;France;2.351388931274414;.9811111092567444;48.8569450378418;49.07666778564453
Q3573549;1950;;Yves_Charpenel;magistrat;France;2.351388931274414;;48.8569450378418;
Q3573550;1962;;Yves_Charnet;writer;France;3.15666675567627;;46.99250030517578;
Q3573551;1964;;Yves_Caumon;film;France;-.3697222173213959;;45.21250152587891;
Q3573552;1891;1969;Yves_Chataigneau;diplomat;France;.1688888818025589;2.351388931274414;46.64055633544922;48.8569450378418
Q3573553;1948;;Yves_Chastan;politician;France;5.065555572509766;;44.52305603027344;
Q3573557;1939;;Yves_Chevalier;sociologist;France;6.021389007568359;;47.24222183227539;
Q3573558;1960;;Yves_Chiron;essayist;France;3.701111078262329;;44.04833221435547;
Q3573560;1952;2008;Yves_Chouard;guitar;France;2.355555534362793;2.379305601119995;48.83222198486328;48.85867691040039
Q3573562;1945;;Yves_Chauveau;football;France;5.228055477142334;;46.2047233581543;
Q3573564;1948;;Yves_Christen_(biologiste);biologist;France;5.376389026641846;;43.29666519165039;
Q3573565;1962;;Yves_Citton;journalist;Switzerland;6.150000095367432;;46.20000076293945;
Q3573567;1927;2001;Yves_Claoué;choreographer;France;-.5986111164093018;-.2188888937234879;44.86472320556641;45.61722183227539
Q3573570;1761;1843;Yves_Collet;sculptor;France;-4.486944675445557;-4.486944675445557;48.38999938964844;48.38999938964844
Q3573571;1950;;Yves_Contassot;politician;France;2.41777777671814;;48.84138870239258;
Q3573572;1961;;Yves_Colleu;football;France;-2.06166672706604;;48.63249969482422;
Q3573573;1939;2015;Yves_Coquelle;politician;France;2.912777662277222;2.903888940811157;50.42861175537109;50.39361190795898
Q3573575;1919;2012;Yves_Cosson;poet;France;-1.376111149787903;-1.553888916969299;47.71694564819336;47.21722412109375
Q3573579;1965;;Yves_Couprie;journalist;France;6.590000152587891;;48.01694488525391;
Q3573580;1944;;Yves_Coussain;politician;France;2.5436110496521;;44.8224983215332;
Q3573581;1967;;Yves_Cotten;writer;France;-4.097777843475342;;47.99583435058594;
Q3573582;1969;;Yves_Crenn;painter;France;1.485000014305115;;49.09166717529297;
Q3573583;1963;;Yves_Crettenand;hockey;France;6.868888854980469;;45.92222213745117;
Q3573587;1951;;Yves_Cuenot;organist;France;6.021389007568359;;47.24222183227539;
Q3573589;1954;;Yves_Daniel;politician;France;-1.644444465637207;;47.695556640625;
Q3573595;1947;;Yves_Daudigny;politician;France;3.521111011505127;;49.47888946533203;
Q3573596;1935;;Yves_Dauge;politician;France;-.6000000238418579;;47.45000076293945;
Q3573597;1948;;Yves_Dassonville;civil_servant;France;2.276488780975342;4.18055534362793;48.86360931396484;43.73944473266602
Q3573598;1957;;Yves_Decaens;journalist;France;4.028611183166504;;49.26527786254883;
Q3573601;1922;2007;Yves_Delorme;business;France;4.068055629730225;4.068055629730225;46.03610992431641;46.03610992431641
Q3573602;1944;;Yves_Delaporte;anthropologist;France;2.51111102104187;;48.89027786254883;
Q3573603;1933;2018;Yves_Delset;football;France;4.100555419921875;4.02055549621582;44.29166793823242;44.27055740356445
Q3573606;1962;;Yves_Derai;journalist;France;-1.476388931274414;;43.49250030517578;
Q3573607;1930;2014;Yves_Delacour;rower;France;2.503611087799072;2.629722118377686;48.84222412109375;48.73222351074219
Q3573608;1901;1959;Yves_Deniaud_(actor);chansonnier;France;2.379305601119995;2.132222175598145;48.85867691040039;48.89389038085938
Q3573609;1946;;Yves_Deniaud_(politician);politician;France;-7.619999885559082;;33.59916687011719;
Q3573610;1958;;Yves_Derisbourg;radio;France;2.24138879776001;;48.83527755737305;
Q3573613;1949;;Yves_Dessca;photographer;France;6.66527795791626;;46.40250015258789;
Q3573614;1973;;Yves_Deudon;racer;France;3.972500085830689;;50.27694320678711;
Q3573617;1939;2008;Yves_Devraine;scenographer;France;2.724444389343262;-.324999988079071;50.44194412231445;49.04499816894531
Q3573620;1911;1944;Yves_Diény;physician;France;3.032222270965576;-3.415277719497681;50.62138748168945;47.78861236572266
Q3573621;1934;2007;Yves_Dollo;politician;France;-3.455277681350708;-2.76027774810791;48.73249816894531;48.51361083984375
Q3573622;1954;1976;Yves_Domergue;militar;France;2.351388931274414;-64;48.8569450378418;-34
Q3573625;1957;;Yves_Dreux;coach;France;-.8258333206176758;;48.06833267211914;
Q3573626;1982;;Yves_Donguy;player;France;-6.449999809265137;;6.866666793823242;
Q3573627;1932;;Yves_Duffaut;player;France;.9308333396911621;;43.49277877807617;
Q3573628;1955;;Yves_Duhard;player;France;.1497222185134888;;43.06416702270508;
Q3573629;1929;;Yves_Durand_(historien);historian;France;2.049999952316284;;46.58333206176758;
Q3573631;1910;2003;Yves_Durand_(homme_politique,_1910-2003);politician;France;-.9538888931274414;-1.427777767181397;46.99166488647461;46.66972351074219
Q3573633;1963;;Yves_Déloye;political_scientist;France;6.853610992431641;;47.88555526733398;
Q3573634;1932;2004;Yves_Durand_(academic);historian;France;4.028611183166504;-1.553888916969299;49.26527786254883;47.21722412109375
Q3573635;1932;1975;Yves_Elléouët;poet;France;2.477222204208374;.543055534362793;48.85166549682617;47.24694442749023
Q3573636;1944;;Yves_Ellena;writer;France;3.216111183166504;;43.34333419799805;
Q3573637;1954;;Yves_Détraigne;politician;France;4.028611183166504;;49.26527786254883;
Q3573638;1946;;Yves_Durand_(politician);politician;France;-.6305555701255798;;48.4022216796875;
Q3573641;1924;1985;Yves_Faucheur;painter;France;6.054166793823242;2.351388931274414;48.90444564819336;48.8569450378418
Q3573642;1958;;Yves_Foulon;lawyer;France;-1.168888926506043;;44.65861129760742;
Q3573648;1939;;Yves_Franchet;statistician;France;2.351388931274414;;48.8569450378418;
Q3573649;1914;2000;Yves_François;ichthyologist;France;4.808333396911621;2.327222108840942;43.94861221313477;48.67388916015625
